1 34 108 84 35 
2 36 108 50 35 
3 41 108 45 35 
4 49 108 63 35 
5 56 108 61 35 
6 67 108 72 35 
7 78 108 83 35 
8 81 108 85 35 
9 91 108 95 35 
10 101 108 105 35 
