1 31 85 55 30 
2 32 85 48 30 
3 41 85 52 30 
4 41 85 45 30 
5 51 85 55 30 
6 55 85 59 30 
7 64 85 68 30 
8 73 85 77 30 
9 82 85 86 30 
10 91 85 95 30 
