1 51.0 110 88.0 46 
2 50.0 110 63.0 46 
3 54.0 110 61.0 46 
4 58.0 110 72.0 46 
5 62.0 110 71.0 46 
6 68.0 110 76.0 46 
7 79.0 110 87.0 46 
8 90.0 110 98.0 46 
9 83.0 110 87.0 46 
10 92.0 110 96.0 46 
