1 60 109 134 56 
2 58 109 77 56 
3 66 109 101 56 
4 66 109 86 56 
5 72 109 79 56 
6 79 109 91 56 
7 86 109 89 56 
8 98 109 101 56 
9 100 109 106 56 
10 101 109 105 56 
