1 98.0 131 179.0 87 
2 93.0 131 132.0 87 
3 95.0 131 122.0 87 
4 96.0 131 120.0 87 
5 98.0 131 114.0 87 
6 99.0 131 112.0 87 
7 108.0 131 118.0 87 
8 106.0 131 115.0 87 
9 110.0 131 118.0 87 
10 112.0 131 115.0 87 
