1 75 121 137 71 
2 70 121 90 71 
3 81 121 100 71 
4 79 121 91 71 
5 87 121 96 71 
6 92 121 103 71 
7 107 121 118 71 
8 105 121 111 71 
9 118 121 124 71 
10 131 121 137 71 
