1 103 151 230 95 
2 98 151 141 95 
3 110 151 150 95 
4 112 151 131 95 
5 118 151 138 95 
6 129 151 152 95 
7 135 151 148 95 
8 146 151 170 95 
9 146 151 155 95 
10 162 151 171 95 
