1 98.0 131 179.0 91 
2 93.0 131 132.0 91 
3 95.0 131 122.0 91 
4 96.0 131 120.0 91 
5 98.0 131 114.0 91 
6 99.0 131 112.0 91 
7 108.0 131 118.0 91 
8 106.0 131 115.0 91 
9 110.0 131 118.0 91 
10 112.0 131 115.0 91 
11 112.0 131 114.0 91 
