1 45.0 160 89.0 69 
2 50.0 160 63.0 69 
3 57.0 160 73.0 69 
4 67.0 160 70.0 69 
5 78.0 160 85.0 69 
6 86.0 160 90.0 69 
7 100.0 160 104.0 69 
8 106.0 160 111.0 69 
9 119.0 160 124.0 69 
10 132.0 160 137.0 69 
11 134.0 160 139.0 69 
