1 87.0 139 196.0 95 
2 85.0 139 113.0 95 
3 95.0 139 117.0 95 
4 96.0 139 112.0 95 
5 103.0 139 114.0 95 
6 111.0 139 127.0 95 
7 122.0 139 129.0 95 
8 123.0 139 133.0 95 
9 138.0 139 148.0 95 
10 142.0 139 147.0 95 
11 145.0 139 150.0 95 
