1 19.0 67 32.0 29 
2 20.0 67 26.0 29 
3 29.0 67 35.0 29 
4 29.0 67 32.0 29 
5 36.0 67 39.0 29 
6 43.0 67 46.0 29 
7 50.0 67 53.0 29 
8 57.0 67 60.0 29 
9 64.0 67 67.0 29 
10 71.0 67 74.0 29 
11 78.0 67 81.0 29 
